r_index_converted,g_r
17.03,0.096546
17.035,0.094002
17.04,0.087443
17.045,0.08339
17.05,0.080342
17.055,0.0798
17.06,0.083743
17.065,0.080705
17.07,0.081151
17.075,0.079612
17.08,0.078577
17.085,0.076044
17.09,0.076
17.095,0.072973
17.1,0.076398
17.105,0.074873
17.11,0.074335
17.115,0.071818
17.12,0.064853
17.125,0.059859
17.13,0.058836
17.135,0.054353
17.14,0.052837
17.145,0.061687
17.15,0.062634
17.155,0.064572
17.16,0.066511
17.165,0.068939
17.17,0.067415
17.175,0.064426
17.18,0.058989
17.185,0.060426
17.19,0.057936
17.195,0.054951
17.2,0.056388
17.205,0.061262
17.21,0.058777
17.215,0.060702
17.22,0.061155
17.225,0.056722
17.23,0.055711
17.235,0.056655
17.24,0.052718
17.245,0.052194
17.25,0.054605
17.255,0.051166
17.26,0.047727
17.265,0.045271
17.27,0.04232
17.275,0.042289
17.28,0.045664
17.285,0.047095
17.29,0.048531
17.295,0.047051
17.3,0.046052
17.305,0.044084
17.31,0.042605
17.315,0.04645
17.32,0.04208
17.325,0.040604
17.33,0.03913
17.335,0.038142
17.34,0.034253
17.345,0.03906
17.35,0.038073
17.355,0.039494
17.36,0.038512
17.365,0.03849
17.37,0.037986
17.375,0.038445
17.38,0.034101
17.385,0.036001
17.39,0.033104
17.395,0.030687
17.4,0.028751
17.405,0.028259
17.41,0.023933
17.415,0.026786
17.42,0.026293
17.425,0.026277
17.43,0.029126
17.435,0.030069
17.44,0.028618
17.445,0.026699
17.45,0.025255
17.455,0.021906
17.46,0.023793
17.465,0.021875
17.47,0.021392
17.475,0.022804
17.48,0.022793
17.485,0.020878
17.49,0.021813
17.495,0.024174
17.5,0.022738
17.505,0.0232
17.51,0.023186
17.515,0.023644
17.52,0.02363
17.525,0.026921
17.53,0.026437
17.535,0.023125
17.54,0.022167
17.545,0.022624
17.55,0.017898
17.555,0.020708
17.56,0.021644
17.565,0.017873
17.57,0.015042
17.575,0.014565
17.58,0.010795
17.585,0.014069
17.59,0.016876
17.595,0.017806
17.6,0.021074
17.605,0.021533
17.61,0.02105
17.615,0.021974
17.62,0.019164
17.625,0.017282
17.63,0.017739
17.635,0.015394
17.64,0.013984
17.645,0.01631
17.65,0.015834
17.655,0.016754
17.66,0.019998
17.665,0.020453
17.67,0.021374
17.675,0.021365
17.68,0.018106
17.685,0.015772
17.69,0.015299
17.695,0.014363
17.7,0.012966
17.705,0.014811
17.71,0.015725
17.715,0.015254
17.72,0.014323
17.725,0.014779
17.73,0.014309
17.735,0.012914
17.74,0.011525
17.745,0.01198
17.75,0.012893
17.755,0.013345
17.76,0.014255
17.765,0.018384
17.77,0.017918
17.775,0.018826
17.78,0.017442
17.785,0.01514
17.79,0.012835
17.795,0.013745
17.8,0.011904
17.805,0.01327
17.81,0.012808
17.815,0.011429
17.82,0.012791
17.825,0.013697
17.83,0.014599
17.835,0.015962
17.84,0.018689
17.845,0.015947
17.85,0.016393
17.855,0.015018
17.86,0.015464
17.865,0.01409
17.87,0.017716
17.875,0.015438
17.88,0.016791
17.885,0.017235
17.89,0.017679
17.895,0.014044
17.9,0.016302
17.905,0.013126
17.91,0.010857
17.915,0.010396
17.92,0.011295
17.925,0.010834
17.93,0.01624
17.935,0.01894
17.94,0.019831
17.945,0.020725
17.95,0.021166
17.955,0.017103
17.96,0.01799
17.965,0.019326
17.97,0.018868
17.975,0.017064
17.98,0.017058
17.985,0.015252
17.99,0.014342
17.995,0.013887
18.0,0.014329
18.005,0.015217
18.01,0.015655
18.015,0.016982
18.02,0.0201
18.025,0.021432
18.03,0.020532
18.035,0.020967
18.04,0.01917
18.045,0.01782
18.05,0.019145
18.055,0.02225
18.06,0.023572
18.065,0.025337
18.07,0.02577
18.075,0.0262
18.08,0.021752
18.085,0.016864
18.09,0.012862
18.095,0.01285
18.1,0.014162
18.105,0.017255
18.11,0.023439
18.115,0.026526
18.12,0.026072
18.125,0.024289
18.13,0.022956
18.135,0.021175
18.14,0.022923
18.145,0.024233
18.15,0.025979
18.155,0.02861
18.16,0.029915
18.165,0.026383
18.17,0.025052
18.175,0.024595
18.18,0.025019
18.185,0.024564
18.19,0.025431
18.195,0.025858
18.2,0.026716
18.205,0.026263
18.21,0.029307
18.215,0.031917
18.22,0.033215
18.225,0.033195
18.23,0.033617
18.235,0.033593
18.24,0.034011
18.245,0.034866
18.25,0.035282
18.255,0.037006
18.26,0.034809
18.265,0.03479
18.27,0.032601
18.275,0.032581
18.28,0.032561
18.285,0.03341
18.29,0.033391
18.295,0.034245
18.3,0.035523
18.305,0.035503
18.31,0.03678
18.315,0.037193
18.32,0.04236
18.325,0.041905
18.33,0.044042
18.335,0.042294
18.34,0.048306
18.345,0.04311
18.35,0.043088
18.355,0.045643
18.36,0.045194
18.365,0.044299
18.37,0.049438
18.375,0.050703
18.38,0.048097
18.385,0.052796
18.39,0.050191
18.395,0.048021
18.4,0.046712
18.405,0.050536
18.41,0.050506
18.415,0.051334
18.42,0.054729
18.425,0.053426
18.43,0.05083
18.435,0.049521
18.44,0.050344
18.445,0.047757
18.45,0.051996
18.455,0.053244
18.46,0.050666
18.465,0.04936
18.47,0.051035
18.475,0.048457
18.48,0.050971
18.485,0.053072
18.49,0.053045
18.495,0.052592
18.5,0.055534
18.505,0.052955
18.51,0.05716
18.515,0.057978
18.52,0.059218
18.525,0.061721
18.53,0.063378
18.535,0.064185
18.54,0.068371
18.545,0.067077
18.55,0.067039
18.555,0.068686
18.56,0.069069
18.565,0.065243
18.57,0.068578
18.575,0.068961
18.58,0.067661
18.585,0.067621
18.59,0.069688
18.595,0.073004
18.6,0.078831
18.605,0.078375
18.61,0.080846
18.615,0.078719
18.62,0.077838
18.625,0.072771
18.63,0.072317
18.635,0.072271
18.64,0.081001
18.645,0.083876
18.65,0.091336
18.655,0.097548
18.66,0.099583
18.665,0.096202
18.67,0.09532
18.675,0.094013
18.68,0.096039
18.685,0.099723
18.69,0.106317
18.695,0.110001
18.7,0.107872
18.705,0.105745
18.71,0.1032
18.715,0.099414
18.72,0.093153
18.725,0.098062
18.73,0.101729
18.735,0.107043
18.74,0.108642
18.745,0.117675
18.75,0.113489
18.755,0.116725
18.76,0.114598
18.765,0.120715
18.77,0.123119
18.775,0.128
18.78,0.120123
18.785,0.117597
18.79,0.117935
18.795,0.119915
18.8,0.12231
18.805,0.12595
18.81,0.138593
18.815,0.136882
18.82,0.129441
18.825,0.135912
18.83,0.138716
18.835,0.12678
18.84,0.12467
18.845,0.134
18.85,0.128608
18.855,0.133435
18.86,0.134193
18.865,0.140646
18.87,0.13853
18.875,0.142117
18.88,0.147731
18.885,0.158644
18.89,0.156533
18.895,0.155646
18.9,0.145825
18.905,0.147355
18.91,0.140782
18.915,0.149215
18.92,0.149142
18.925,0.162842
18.93,0.165577
18.935,0.174399
18.94,0.175111
18.945,0.185941
18.95,0.184637
18.955,0.182516
18.96,0.181213
18.965,0.182727
18.97,0.186654
18.975,0.192199
18.98,0.19009
18.985,0.192814
18.99,0.187488
18.995,0.179343
19.0,0.174822
19.005,0.175533
19.01,0.175436
19.015,0.181761
19.02,0.179669
19.025,0.184381
19.03,0.186689
19.035,0.192192
19.04,0.194086
19.045,0.20519
19.05,0.207082
19.055,0.222151
19.06,0.217252
19.065,0.215947
19.07,0.219819
19.075,0.220506
19.08,0.21559
19.085,0.227031
19.09,0.228516
19.095,0.222431
19.1,0.231854
19.105,0.225375
19.11,0.231994
19.115,0.239025
19.12,0.238522
19.125,0.230857
19.13,0.227976
19.135,0.22031
19.14,0.219392
19.145,0.23273
19.15,0.238148
19.155,0.253451
19.16,0.25609
19.165,0.265041
19.17,0.264901
19.175,0.27502
19.18,0.271727
19.185,0.270021
19.19,0.264363
19.195,0.270124
19.2,0.260139
19.205,0.271795
19.21,0.2862
19.215,0.287637
19.22,0.287091
19.225,0.303038
19.23,0.304836
19.235,0.310156
19.24,0.317067
19.245,0.316914
19.25,0.310876
19.255,0.308364
19.26,0.297637
19.265,0.296702
19.27,0.302014
19.275,0.308881
19.28,0.308331
19.285,0.315586
19.29,0.319719
19.295,0.322667
19.3,0.324051
19.305,0.330893
19.31,0.324894
19.315,0.318128
19.32,0.317566
19.325,0.322436
19.33,0.323036
19.335,0.329086
19.34,0.343666
19.345,0.352402
19.35,0.366149
19.355,0.373323
19.36,0.385915
19.365,0.395009
19.37,0.396747
19.375,0.385713
19.38,0.390534
19.385,0.399976
19.39,0.393989
19.395,0.399956
19.4,0.402071
19.405,0.407252
19.41,0.385485
19.415,0.40106
19.42,0.405843
19.425,0.413325
19.43,0.413873
19.435,0.435576
19.44,0.416938
19.445,0.41633
19.45,0.413429
19.455,0.420483
19.46,0.427149
19.465,0.455275
19.47,0.457346
19.475,0.467834
19.48,0.459192
19.485,0.45208
19.49,0.448394
19.495,0.440538
19.5,0.442588
19.505,0.451895
19.51,0.458527
19.515,0.454478
19.52,0.463779
19.525,0.463537
19.53,0.462916
19.535,0.475211
19.54,0.496616
19.545,0.505111
19.55,0.503731
19.555,0.504251
19.56,0.503602
19.565,0.499908
19.57,0.507224
19.575,0.522116
19.58,0.53284
19.585,0.536729
19.59,0.536829
19.595,0.538068
19.6,0.540434
19.605,0.546577
19.61,0.552707
19.615,0.54791
19.62,0.547636
19.625,0.546979
19.63,0.548201
19.635,0.550541
19.64,0.561173
19.645,0.567285
19.65,0.574888
19.655,0.579481
19.66,0.577308
19.665,0.577766
19.67,0.574482
19.675,0.583169
19.68,0.586616
19.685,0.58969
19.69,0.610333
19.695,0.623505
19.7,0.620945
19.705,0.621387
19.71,0.624445
19.715,0.615525
19.72,0.629003
19.725,0.649924
19.73,0.654831
19.735,0.668294
19.74,0.67504
19.745,0.676925
19.75,0.663182
19.755,0.679949
19.76,0.677382
19.765,0.688546
19.77,0.686712
19.775,0.67934
19.78,0.666756
19.785,0.668644
19.79,0.666799
19.795,0.674221
19.8,0.67354
19.805,0.678756
19.81,0.691714
19.815,0.698737
19.82,0.695053
19.825,0.712445
19.83,0.726111
19.835,0.725373
19.84,0.718368
19.845,0.713966
19.85,0.719867
19.855,0.713611
19.86,0.718388
19.865,0.730516
19.87,0.748897
19.875,0.752566
19.88,0.758443
19.885,0.773092
19.89,0.770505
19.895,0.775244
19.9,0.778894
19.905,0.783278
19.91,0.787616
19.915,0.794543
19.92,0.79597
19.925,0.806173
19.93,0.811264
19.935,0.810109
19.94,0.821375
19.945,0.820244
19.95,0.816921
19.955,0.82053
19.96,0.828112
19.965,0.810595
19.97,0.808742
19.975,0.813427
19.98,0.80903
19.985,0.799154
19.99,0.81183
19.995,0.825937
20.0,0.831323
20.005,0.842521
20.01,0.861653
20.015,0.876797
20.02,0.872029
20.025,0.881002
20.03,0.895395
20.035,0.873989
20.04,0.864876
20.045,0.875282
20.05,0.863659
20.055,0.862123
20.06,0.887288
20.065,0.89118
20.07,0.889659
20.075,0.905786
20.08,0.917199
20.085,0.914213
20.09,0.934246
20.095,0.951755
20.1,0.950222
20.105,0.945083
20.11,0.947487
20.115,0.943778
20.12,0.942581
20.125,0.96217
20.13,0.957056
20.135,0.946577
20.14,0.940383
20.145,0.947764
20.15,0.933699
20.155,0.946093
20.16,0.95742
20.165,0.966584
20.17,0.969652
20.175,0.965626
20.18,0.960162
20.185,0.973211
20.19,0.974863
20.195,0.964766
20.2,0.992018
20.205,1.008593
20.21,0.995317
20.215,0.997314
20.22,0.997902
20.225,0.991003
20.23,0.988371
20.235,1.011267
20.24,1.011838
20.245,1.015252
20.25,1.014041
20.255,1.023433
20.26,1.033856
20.265,1.026307
20.27,1.038169
20.275,1.043664
20.28,1.042436
20.285,1.021457
20.29,1.046335
20.295,1.042303
20.3,1.029128
20.305,1.031773
20.31,1.041818
20.315,1.041989
20.32,1.057985
20.325,1.072242
20.33,1.07873
20.335,1.095035
20.34,1.081891
20.345,1.066992
20.35,1.081179
20.355,1.084836
20.36,1.0605
20.365,1.085513
20.37,1.07977
20.375,1.052687
20.38,1.037132
20.385,1.049887
20.39,1.045144
20.395,1.062078
20.4,1.092943
20.405,1.093477
20.41,1.104082
20.415,1.100405
20.42,1.110303
20.425,1.109747
20.43,1.120696
20.435,1.126736
20.44,1.127933
20.445,1.132581
20.45,1.11851
20.455,1.12698
20.46,1.108059
20.465,1.119632
20.47,1.107999
20.475,1.106788
20.48,1.091717
20.485,1.100866
20.49,1.096156
20.495,1.108734
20.5,1.126843
20.505,1.134253
20.51,1.125783
20.515,1.116274
20.52,1.109512
20.525,1.087966
20.53,1.090524
20.535,1.108563
20.54,1.115246
20.545,1.109547
20.55,1.12483
20.555,1.117083
20.56,1.108973
20.565,1.119736
20.57,1.140442
20.575,1.145378
20.58,1.151015
20.585,1.133366
20.59,1.121169
20.595,1.10555
20.6,1.109437
20.605,1.09661
20.61,1.097473
20.615,1.09045
20.62,1.085133
20.625,1.078097
20.63,1.095303
20.635,1.107394
20.64,1.115035
20.645,1.124366
20.65,1.117703
20.655,1.114101
20.66,1.114927
20.665,1.113026
20.67,1.10501
20.675,1.10889
20.68,1.120895
20.685,1.134589
20.69,1.143871
20.695,1.161614
20.7,1.17427
20.705,1.175397
20.71,1.161651
20.715,1.153998
20.72,1.135192
20.725,1.131251
20.73,1.109097
20.735,1.115645
20.74,1.088147
20.745,1.100754
20.75,1.099188
20.755,1.123575
20.76,1.112266
20.765,1.133307
20.77,1.129724
20.775,1.125142
20.78,1.113495
20.785,1.127067
20.79,1.135263
20.795,1.139071
20.8,1.139871
20.805,1.121247
20.81,1.105298
20.815,1.094051
20.82,1.077776
20.825,1.066205
20.83,1.089094
20.835,1.079566
20.84,1.088396
20.845,1.079538
20.85,1.08536
20.855,1.064814
20.86,1.073652
20.865,1.068122
20.87,1.082269
20.875,1.077751
20.88,1.071598
20.885,1.066436
20.89,1.046318
20.895,1.042468
20.9,1.047926
20.905,1.055069
20.91,1.068496
20.915,1.087905
20.92,1.086061
20.925,1.094141
20.93,1.089007
20.935,1.079879
20.94,1.069774
20.945,1.060008
20.95,1.046252
20.955,1.044112
20.96,1.042617
20.965,1.057623
20.97,1.048891
20.975,1.060569
20.98,1.061074
20.985,1.06913
20.99,1.052151
20.995,1.056943
21.0,1.02978
21.005,1.027653
21.01,1.020237
21.015,1.029596
21.02,1.034037
21.025,1.03225
21.03,1.049798
21.035,1.048314
21.04,1.054025
21.045,1.041098
21.05,1.03932
21.055,1.018855
21.06,1.018357
21.065,0.996275
21.07,1.012795
21.075,1.013635
21.08,1.025887
21.085,1.018543
21.09,1.021007
21.095,1.019532
21.1,1.013205
21.105,0.998388
21.11,0.981321
21.115,0.984097
21.12,0.964756
21.125,0.971775
21.13,0.982351
21.135,0.983536
21.14,0.974946
21.145,0.986818
21.15,0.981167
21.155,0.956064
21.16,0.957566
21.165,0.958724
21.17,0.953075
21.175,0.949712
21.18,0.932805
21.185,0.926549
21.19,0.9093
21.195,0.897545
21.2,0.88807
21.205,0.891874
21.21,0.899502
21.215,0.90681
21.22,0.907987
21.225,0.902417
21.23,0.912634
21.235,0.900938
21.24,0.894717
21.245,0.90199
21.25,0.906397
21.255,0.910148
21.26,0.905883
21.265,0.914757
21.27,0.895722
21.275,0.879611
21.28,0.871821
21.285,0.866936
21.29,0.856579
21.295,0.859369
21.3,0.874325
21.305,0.879026
21.31,0.876397
21.315,0.866727
21.32,0.862168
21.325,0.850279
21.33,0.831699
21.335,0.840228
21.34,0.840788
21.345,0.827661
21.35,0.816144
21.355,0.81704
21.36,0.807419
21.365,0.790828
21.37,0.793632
21.375,0.80057
21.38,0.797973
21.385,0.782375
21.39,0.782652
21.395,0.776258
21.4,0.758475
21.405,0.737224
21.41,0.738457
21.415,0.733992
21.42,0.730787
21.425,0.732033
21.43,0.743391
21.435,0.740202
21.44,0.735441
21.445,0.725317
21.45,0.737584
21.455,0.74448
21.46,0.733121
21.465,0.732787
21.47,0.737489
21.475,0.720781
21.48,0.705338
21.485,0.711304
21.49,0.707204
21.495,0.697766
21.5,0.683644
21.505,0.682377
21.51,0.683615
21.515,0.684857
21.52,0.682975
21.525,0.684561
21.53,0.678297
21.535,0.658899
21.54,0.65951
21.545,0.654201
21.55,0.663895
21.555,0.649235
21.56,0.651444
21.565,0.639584
21.57,0.641465
21.575,0.624333
21.58,0.628105
21.585,0.629681
21.59,0.619431
21.595,0.610113
21.6,0.615118
21.605,0.616699
21.61,0.616095
21.615,0.626679
21.62,0.632599
21.625,0.640061
21.63,0.636677
21.635,0.628642
21.64,0.60977
21.645,0.596171
21.65,0.571744
21.655,0.573012
21.66,0.562234
21.665,0.563213
21.67,0.556467
21.675,0.559613
21.68,0.551315
21.685,0.551067
21.69,0.546495
21.695,0.540088
21.7,0.535523
21.705,0.526647
21.71,0.517173
21.715,0.516927
21.72,0.520688
21.725,0.524744
21.73,0.522048
21.735,0.529494
21.74,0.518514
21.745,0.513367
21.75,0.50576
21.755,0.515022
21.76,0.506513
21.765,0.502315
21.77,0.509427
21.775,0.504605
21.78,0.484794
21.785,0.491902
21.79,0.496882
21.795,0.484735
21.8,0.480241
21.805,0.48552
21.81,0.478882
21.815,0.476224
21.82,0.471135
21.825,0.464226
21.83,0.456706
21.835,0.445841
21.84,0.449273
21.845,0.453624
21.85,0.448265
21.855,0.44533
21.86,0.451806
21.865,0.439455
21.87,0.433178
21.875,0.43572
21.88,0.438854
21.885,0.420785
21.89,0.414843
21.895,0.416759
21.9,0.41415
21.905,0.407905
21.91,0.413774
21.915,0.406651
21.92,0.388646
21.925,0.385145
21.93,0.383148
21.935,0.378143
21.94,0.377678
21.945,0.378718
21.95,0.379144
21.955,0.37475
21.96,0.376982
21.965,0.370209
21.97,0.369443
21.975,0.361761
21.98,0.358587
21.985,0.352711
21.99,0.355561
21.995,0.350903
22.0,0.34116
22.005,0.339497
22.01,0.34023
22.015,0.336787
22.02,0.336335
22.025,0.343369
22.03,0.334545
22.035,0.320348
22.04,0.312443
22.045,0.311993
22.05,0.309455
22.055,0.300969
22.06,0.303814
22.065,0.30458
22.07,0.298179
22.075,0.295058
22.08,0.304747
22.085,0.313821
22.09,0.31488
22.095,0.315338
22.1,0.306888
22.105,0.296954
22.11,0.281671
22.115,0.278871
22.12,0.272513
22.125,0.271208
22.13,0.269606
22.135,0.270665
22.14,0.266399
22.145,0.263321
22.15,0.265863
22.155,0.269584
22.16,0.262962
22.165,0.268748
22.17,0.270993
22.175,0.262025
22.18,0.253354
22.185,0.249413
22.19,0.24163
22.195,0.235919
22.2,0.239934
22.205,0.235711
22.21,0.233551
22.215,0.230209
22.22,0.229515
22.225,0.227349
22.23,0.224318
22.235,0.230964
22.24,0.23555
22.245,0.233101
22.25,0.231237
22.255,0.234659
22.26,0.225477
22.265,0.217761
22.27,0.214154
22.275,0.200612
22.28,0.196718
22.285,0.192539
22.29,0.193902
22.295,0.196727
22.3,0.208315
22.305,0.212305
22.31,0.217174
22.315,0.213582
22.32,0.209119
22.325,0.199132
22.33,0.198453
22.335,0.192547
22.34,0.192166
22.345,0.187433
22.35,0.192001
22.355,0.179722
22.36,0.177612
22.365,0.170277
22.37,0.167013
22.375,0.164322
22.38,0.169752
22.385,0.165626
22.39,0.164686
22.395,0.167507
22.4,0.16396
22.405,0.156949
22.41,0.161212
22.415,0.162295
22.42,0.16395
22.425,0.161861
22.43,0.16266
22.435,0.156536
22.44,0.15272
22.445,0.140267
22.45,0.139625
22.455,0.140421
22.46,0.142083
22.465,0.143168
22.47,0.147135
22.475,0.151949
22.48,0.151594
22.485,0.149808
22.49,0.148594
22.495,0.147101
22.5,0.134999
22.505,0.132642
22.51,0.130863
22.515,0.124794
22.52,0.125594
22.525,0.130974
22.53,0.126057
22.535,0.124857
22.54,0.126233
22.545,0.126459
22.55,0.120982
22.555,0.120076
22.56,0.115464
22.565,0.114556
22.57,0.110228
22.575,0.109042
22.58,0.112404
22.585,0.115202
22.59,0.112878
22.595,0.113964
22.6,0.115905
22.605,0.114146
22.61,0.116647
22.615,0.116601
22.62,0.114565
22.625,0.113099
22.63,0.114745
22.635,0.109596
22.64,0.108418
22.645,0.105826
22.65,0.100128
22.655,0.090469
22.66,0.0924
22.665,0.091792
22.67,0.092879
22.675,0.095664
22.68,0.099293
22.685,0.094455
22.69,0.095539
22.695,0.095213
22.7,0.094048
22.705,0.095692
22.71,0.097621
22.715,0.097015
22.72,0.097253
22.725,0.099741
22.73,0.096328
22.735,0.096846
22.74,0.094841
22.745,0.092555
22.75,0.091111
22.755,0.093032
22.76,0.089351
22.765,0.092389
22.77,0.090393
22.775,0.093986
22.78,0.092826
22.785,0.09642
22.79,0.092188
22.795,0.094944
22.8,0.091829
22.805,0.090673
22.81,0.087008
22.815,0.087529
22.82,0.083869
22.825,0.079376
22.83,0.083511
22.835,0.083475
22.84,0.083438
22.845,0.083684
22.85,0.087262
22.855,0.08333
22.86,0.084959
22.865,0.084645
22.87,0.08877
22.875,0.088731
22.88,0.087031
22.885,0.085885
22.89,0.086126
22.895,0.084424
22.9,0.085768
22.905,0.089049
22.91,0.089013
22.915,0.090633
22.92,0.091975
22.925,0.089175
22.93,0.090236
22.935,0.091854
22.94,0.09567
22.945,0.096455
22.95,0.098622
22.955,0.099128
22.96,0.097989
22.965,0.093817
22.97,0.091027
22.975,0.095381
22.98,0.09012
22.985,0.090906
22.99,0.092238
22.995,0.09138
23.0,0.084753
23.005,0.086637
23.01,0.087694
23.015,0.088472
23.02,0.093089
23.025,0.098249
23.03,0.103132
23.035,0.103637
23.04,0.104686
23.045,0.1
23.05,0.101319
23.055,0.102362
23.06,0.104773
23.065,0.105817
23.07,0.111503
23.075,0.107642
23.08,0.105959
23.085,0.10564
23.09,0.104776
23.095,0.105816
23.1,0.109579
23.105,0.111162
23.11,0.113016
23.115,0.113512
23.12,0.121057
23.125,0.119924
23.13,0.122042
23.135,0.12145
23.14,0.123298
23.145,0.116738
23.15,0.120749
23.155,0.118261
23.16,0.124428
23.165,0.124917
23.17,0.129457
23.175,0.130752
23.18,0.132322
23.185,0.131181
23.19,0.132477
23.195,0.128913
23.2,0.13128
23.205,0.135535
23.21,0.131977
23.215,0.135419
23.22,0.135635
23.225,0.137722
23.23,0.140347
23.235,0.147546
23.24,0.149631
23.245,0.159236
23.25,0.156487
23.255,0.156689
23.26,0.155013
23.265,0.15334
23.27,0.152998
23.275,0.155881
23.28,0.158756
23.285,0.162168
23.29,0.171459
23.295,0.178867
23.3,0.176663
23.305,0.172586
23.31,0.172515
23.315,0.166565
23.32,0.160611
23.325,0.169609
23.33,0.182595
23.335,0.19344
23.34,0.198959
23.345,0.206065
23.35,0.207047
23.355,0.204031
23.36,0.198358
23.365,0.200401
23.37,0.199779
23.375,0.201022
23.38,0.210484
23.385,0.214644
23.39,0.217738
23.395,0.218972
23.4,0.225505
23.405,0.220107
23.41,0.228217
23.415,0.233677
23.42,0.237021
23.425,0.229523
23.43,0.234183
23.435,0.245954
23.44,0.250335
23.445,0.248653
23.45,0.261224
23.455,0.265863
23.46,0.26178
23.465,0.260876
23.47,0.269466
23.475,0.272512
23.48,0.275028
23.485,0.269122
23.49,0.276892
23.495,0.286758
23.5,0.288217
23.505,0.28941
23.51,0.294807
23.515,0.294417
23.52,0.293234
23.525,0.306474
23.53,0.319968
23.535,0.318537
23.54,0.329137
23.545,0.329528
23.55,0.323891
23.555,0.322435
23.56,0.334069
23.565,0.324782
23.57,0.33848
23.575,0.347735
23.58,0.353064
23.585,0.364127
23.59,0.3752
23.595,0.375039
23.6,0.382953
23.605,0.383575
23.61,0.387569
23.615,0.401195
23.62,0.419484
23.625,0.420611
23.63,0.432395
23.635,0.43741
23.64,0.437488
23.645,0.434178
23.65,0.448
23.655,0.466471
23.66,0.467321
23.665,0.475682
23.67,0.477043
23.675,0.479685
23.68,0.46576
23.685,0.467382
23.69,0.479324
23.695,0.496946
23.7,0.50603
23.705,0.514093
23.71,0.529891
23.715,0.536112
23.72,0.52712
23.725,0.535907
23.73,0.550887
23.735,0.546804
23.74,0.542452
23.745,0.55741
23.75,0.554337
23.755,0.564116
23.76,0.571862
23.765,0.581133
23.77,0.583455
23.775,0.588089
23.78,0.583213
23.785,0.605021
23.79,0.60708
23.795,0.617074
23.8,0.630391
23.805,0.640629
23.81,0.636261
23.815,0.652626
23.82,0.655168
23.825,0.668173
23.83,0.677858
23.835,0.695199
23.84,0.701292
23.845,0.710452
23.85,0.701994
23.855,0.711128
23.86,0.70726
23.865,0.715618
23.87,0.719142
23.875,0.749886
23.88,0.772202
23.885,0.785884
23.89,0.791412
23.895,0.805585
23.9,0.802191
23.905,0.795238
23.91,0.807088
23.915,0.820704
23.92,0.824429
23.925,0.838778
23.93,0.846284
23.935,0.862892
23.94,0.86178
23.945,0.87535
23.95,0.883573
23.955,0.894332
23.96,0.901022
23.965,0.916069
23.97,0.928069
23.975,0.929195
23.98,0.93411
23.985,0.934219
23.99,0.944417
23.995,0.951078
24.0,0.962015
24.005,0.96691
24.01,0.980347
24.015,1.006339
24.02,1.02428
24.025,1.031403
24.03,1.051341
24.035,1.062463
24.04,1.056237
24.045,1.068837
24.05,1.070165
24.055,1.088516
24.06,1.107356
24.065,1.122184
24.07,1.126723
24.075,1.144054
24.08,1.137076
24.085,1.146339
24.09,1.161605
24.095,1.18011
24.1,1.20261
24.105,1.220112
24.11,1.23233
24.115,1.238058
24.12,1.244025
24.125,1.252981
24.13,1.261944
24.135,1.262662
24.14,1.258166
24.145,1.264108
24.15,1.277998
24.155,1.282699
24.16,1.3008
24.165,1.303274
24.17,1.323832
24.175,1.312609
24.18,1.347047
24.185,1.344995
24.19,1.396762
24.195,1.393708
24.2,1.428081
24.205,1.421794
24.21,1.443248
24.215,1.440159
24.22,1.448239
24.225,1.441954
24.23,1.462609
24.235,1.457068
24.24,1.464355
24.245,1.499531
24.25,1.517432
24.255,1.516068
24.26,1.546022
24.265,1.561403
24.27,1.576989
24.275,1.594816
24.28,1.614115
24.285,1.617396
24.29,1.605438
24.295,1.599099
24.3,1.593773
24.305,1.590904
24.31,1.599077
24.315,1.637683
24.32,1.656126
24.325,1.668217
24.33,1.682994
24.335,1.706556
24.34,1.701688
24.345,1.70391
24.35,1.737224
24.355,1.752673
24.36,1.746331
24.365,1.783487
24.37,1.793756
24.375,1.785206
24.38,1.802785
24.385,1.820607
24.39,1.808867
24.395,1.816413
24.4,1.831518
24.405,1.846834
24.41,1.856796
24.415,1.867479
24.42,1.893227
24.425,1.912644
24.43,1.931784
24.435,1.937333
24.44,1.964477
24.445,1.975562
24.45,1.979135
24.455,1.998195
24.46,2.020684
24.465,2.034152
24.47,2.021946
24.475,2.034459
24.48,2.024652
24.485,2.050433
24.49,2.042331
24.495,2.075118
24.5,2.096516
24.505,2.114512
24.51,2.111228
24.515,2.131383
24.52,2.150049
24.525,2.146773
24.53,2.172887
24.535,2.158777
24.54,2.154775
24.545,2.139192
24.55,2.178506
24.555,2.177823
24.56,2.2253
24.565,2.235007
24.57,2.256952
24.575,2.233929
24.58,2.229169
24.585,2.232796
24.59,2.259967
24.595,2.269838
24.6,2.282604
24.605,2.314981
24.61,2.323859
24.615,2.336322
24.62,2.342565
24.625,2.364124
24.63,2.331602
24.635,2.335188
24.64,2.330645
24.645,2.339009
24.65,2.368593
24.655,2.417056
24.66,2.442083
24.665,2.459482
24.67,2.454472
24.675,2.462266
24.68,2.457928
24.685,2.466674
24.69,2.477818
24.695,2.502068
24.7,2.468718
24.705,2.476274
24.71,2.46575
24.715,2.481595
24.72,2.480123
24.725,2.482955
24.73,2.469855
24.735,2.482121
24.74,2.476109
24.745,2.478431
24.75,2.504918
24.755,2.535875
24.76,2.524915
24.765,2.530982
24.77,2.575827
24.775,2.601025
24.78,2.602579
24.785,2.63556
24.79,2.654342
24.795,2.66599
