r_index,r_index_converted,g_r
3004,15.02,3.43684076822353
3005,15.025,3.4827474950941
3006,15.03,3.58317481754251
3007,15.035,3.41394580791834
3008,15.04,3.58803251407691
3009,15.045,3.46067984108117
3010,15.05,3.55124547996704
3011,15.055,3.53288741080206
3012,15.06,3.52094883773181
3013,15.065,3.34603781312887
3014,15.07,3.38853058370682
3015,15.075,3.37351753390358
3016,15.08,3.47653444305945
3017,15.085,3.30211309432692
3018,15.09,3.41778039891972
3019,15.095,3.52056121275205
3020,15.1,3.33691156016615
3021,15.105,3.30927202755275
3022,15.11,3.39921114625536
3023,15.115,3.32394452382199
3024,15.12,3.18849663227015
3025,15.125,3.32906374050742
3026,15.13,3.3458751786477
3027,15.135,3.44815513595707
3028,15.14,3.26868021042236
3029,15.145,3.21276610852627
3030,15.15,3.14428473187873
3031,15.155,3.22431903378798
3032,15.16,3.38314509136483
3033,15.165,3.20114648645484
3034,15.17,3.15491269394314
3035,15.175,3.17488249622965
3036,15.18,3.10983981568603
3037,15.185,2.98197128526459
3038,15.19,3.27235180811922
3039,15.195,3.0031801441048
3040,15.2,2.96981198083684
3041,15.205,3.14668429381457
3042,15.21,2.87812356486078
3043,15.215,3.00469206317196
3044,15.22,2.9933255809555
3045,15.225,3.08210259643916
3046,15.23,2.59539726573776
3047,15.235,2.93431224371733
3048,15.24,2.77936648807941
3049,15.245,2.85244432115581
3050,15.25,2.86928753011896
3051,15.255,2.97649372869591
3052,15.26,2.93716769557843
3053,15.265,2.7671605298094
3054,15.27,2.85244687921145
3055,15.275,2.80706008858315
3056,15.28,2.80833046894205
3057,15.285,2.75061253981208
3058,15.29,2.99701441133148
3059,15.295,2.68500870399675
3060,15.3,2.68325465622124
3061,15.305,2.65053809659613
3062,15.31,2.90873742539079
3063,15.315,2.93157813756459
3064,15.32,2.56500250453209
3065,15.325,2.61583151721496
3066,15.33,2.60795333302792
3067,15.335,2.63401242326709
3068,15.34,2.59222609250195
3069,15.345,2.60285884620955
3070,15.35,2.4687970753529
3071,15.355,2.71329379254941
3072,15.36,2.45328740764328
3073,15.365,2.42096856279977
3074,15.37,2.39790212463267
3075,15.375,2.5835096500213
3076,15.38,2.51130561742025
3077,15.385,2.50967410496214
3078,15.39,2.44679768172906
3079,15.395,2.50641584616252
3080,15.4,2.42833033209183
3081,15.405,2.44509297039612
3082,15.41,2.43739828228742
3083,15.415,2.24351645481029
3084,15.42,2.51965087898387
3085,15.425,2.16744664825637
3086,15.43,2.30618041370243
3087,15.435,2.26206400585245
3088,15.44,2.38838590191959
3089,15.445,2.26825839787224
3090,15.45,2.32148567040544
3091,15.455,2.27443487533916
3092,15.46,2.42469768683191
3093,15.465,2.25633185928639
3094,15.47,2.37610383254353
3095,15.475,2.22615855903739
3096,15.48,2.27315047291016
3097,15.485,2.25050906981822
3098,15.49,2.2430110424324
3099,15.495,2.18114465247867
3100,15.5,2.15860494769388
3101,15.505,2.01842766298434
3102,15.51,2.28245901135105
3103,15.515,2.31112054136036
3104,15.52,2.10486683635984
3105,15.525,2.04633470023051
3106,15.53,2.09012835460316
3107,15.535,2.1759414477067
3108,15.54,2.00634529215816
3109,15.545,1.94502365121408
3110,15.55,1.99776714170884
3111,15.555,1.97250165293372
3112,15.56,1.76752037625683
3113,15.565,1.88015254156074
3114,15.57,1.95075241203913
3115,15.575,1.9495005253959
3116,15.58,2.01697644836225
3117,15.585,2.15603414615461
3118,15.59,1.93083067578831
3119,15.595,1.99520529442094
3120,15.6,1.80019710987197
3121,15.605,1.90031475350543
3122,15.61,2.00328045844691
3123,15.615,1.83541286910173
3124,15.62,1.82531989171221
3125,15.625,1.75879174349924
3126,15.63,1.77548120932945
3127,15.635,1.78324757482943
3128,15.64,1.76135127265914
3129,15.645,1.79578610935099
3130,15.65,1.74429452806068
3131,15.655,1.72542349228628
3132,15.66,1.77460262444131
3133,15.665,1.66706210173348
3134,15.67,1.70735333388237
3135,15.675,1.58523202173139
3136,15.68,1.66092497785423
3137,15.685,1.70998686286934
3138,15.69,1.57925702386932
3139,15.695,1.7372542161039
3140,15.7,1.72143509267923
3141,15.705,1.64976147835401
3142,15.71,1.70748945074237
3143,15.715,1.54780483624323
3144,15.72,1.59084785169283
3145,15.725,1.65143550366519
3146,15.73,1.59468927241477
3147,15.735,1.61418315295401
3148,15.74,1.49019506179681
3149,15.745,1.55946905118555
3150,15.75,1.65204662593136
3151,15.755,1.50781459516536
3152,15.76,1.48641643875477
3153,15.765,1.41543203118993
3154,15.77,1.48453251443357
3155,15.775,1.51856852130155
3156,15.78,1.39817886313442
3157,15.785,1.51082361803234
3158,15.79,1.46913865293341
3159,15.795,1.43622817612183
3160,15.8,1.46728016019982
3161,15.805,1.40247154454125
3162,15.81,1.47122885591416
3163,15.815,1.46449902641921
3164,15.82,1.34185077437883
3165,15.825,1.31203989206777
3166,15.83,1.36620707719482
3167,15.835,1.26410092747757
3168,15.84,1.33846546945316
3169,15.845,1.28850762557833
3170,15.85,1.21262764582866
3171,15.855,1.26091478904044
3172,15.86,1.32355867894741
3173,15.865,1.23627220794539
3174,15.87,1.23837351484372
3175,15.875,1.30379068338968
3176,15.88,1.24544377284957
3177,15.885,1.27053063860943
3178,15.89,1.14046013693849
3179,15.895,1.31199632617143
3180,15.9,1.13328832893332
3181,15.905,1.16985078630818
3182,15.91,1.30952436002013
3183,15.915,1.10251693785787
3184,15.92,1.10182472821374
3185,15.925,1.16691515186574
3186,15.93,1.25479000920186
3187,15.935,1.12831699336022
3188,15.94,1.17328479416184
3189,15.945,1.23531350422775
3190,15.95,1.17751677301128
3191,15.955,1.09984680653939
3192,15.96,1.01088365576545
3193,15.965,1.0102507657163
3194,15.97,1.04659041380298
3195,15.975,0.991933469907433
3196,15.98,1.08504749636389
3197,15.985,1.04178908817708
3198,15.99,1.06666985957949
3199,15.995,1.04048725876572
3200,16,0.99450375445567
3201,16.005,0.931588034254305
3202,16.01,1.09230541386418
3203,16.015,0.986986178516516
3204,16.02,0.91006091498546
3205,16.025,0.951860979312028
3206,16.03,0.90328067160278
3207,16.035,0.959137467861723
3208,16.04,0.96981671994473
3209,16.045,0.963577610102468
3210,16.05,1.01929200612269
3211,16.055,0.920168449664391
3212,16.06,0.911159102077417
3213,16.065,0.781310588306507
3214,16.07,0.926878149716637
3215,16.075,0.917880896914134
3216,16.08,0.79107497348287
3217,16.085,0.871884522709975
3218,16.09,0.876946386726607
3219,16.095,0.980001995009661
3220,16.1,0.747137389358003
3221,16.105,0.704725728844513
3222,16.11,0.740620828820625
3223,16.115,0.826746383133131
3224,16.12,0.870895035562945
3225,16.125,0.848038396803341
3226,16.13,0.853088631591736
3227,16.135,0.816340281937928
3228,16.14,0.854816594056498
3229,16.145,0.784720001748974
3230,16.15,0.706367093871187
3231,16.155,0.758735844519817
3232,16.16,0.652720288210463
3233,16.165,0.854951235390823
3234,16.17,0.85442275372495
3235,16.175,0.742999338296732
3236,16.18,0.72037495921694
3237,16.185,0.703316306346903
3238,16.19,0.672442317779042
3239,16.195,0.680323927244407
3240,16.2,0.638446597292842
3241,16.205,0.709868264799369
3242,16.21,0.637659363585583
3243,16.215,0.700717049045322
3244,16.22,0.636873585023624
3245,16.225,0.666789870792226
3246,16.23,0.663625589539007
3247,16.235,0.616434072960893
3248,16.24,0.588552229905583
3249,16.245,0.610178514578641
3250,16.25,0.585081442260759
3251,16.255,0.603937873980906
3252,16.26,0.603566619725665
3253,16.265,0.605937506364134
3254,16.27,0.619265823028974
3255,16.275,0.561378437571128
3256,16.28,0.569244019596305
3257,16.285,0.566159559048719
3258,16.29,0.56307877650441
3259,16.295,0.488977065276238
3260,16.3,0.518707660843014
3261,16.305,0.572957013789288
3262,16.31,0.545338936578657
3263,16.315,0.515029568135923
3264,16.32,0.590968076634036
3265,16.325,0.468130292398981
3266,16.33,0.437923514965889
3267,16.335,0.570855063813308
3268,16.34,0.497155109707637
3269,16.345,0.496851085798092
3270,16.35,0.561668303394019
3271,16.355,0.51522588012756
3272,16.36,0.493230627075105
3273,16.365,0.490220968405307
3274,16.37,0.484508143714678
3275,16.375,0.470686910411171
3276,16.38,0.443365222497677
3277,16.385,0.521446875329873
3278,16.39,0.45092498203124
3279,16.395,0.499223131091124
3280,16.4,0.426103680062218
3281,16.405,0.460881860925939
3282,16.41,0.48214972607201
3283,16.415,0.438785195682374
3284,16.42,0.427756911465234
3285,16.425,0.449005862837912
3286,16.43,0.405740348568722
3287,16.435,0.416235137331741
3288,16.44,0.415982068398643
3289,16.445,0.437186222718479
3290,16.45,0.377949701696822
3291,16.455,0.439334039701096
3292,16.46,0.390876943106112
3293,16.465,0.390639652510209
3294,16.47,0.382380607148253
3295,16.475,0.390165719096134
3296,16.48,0.36322160481207
3297,16.485,0.36033224268107
3298,16.49,0.333438728162343
3299,16.495,0.365227395475002
3300,16.5,0.357013310795015
3301,16.505,0.364785097731159
3302,16.51,0.356581091330038
3303,16.515,0.38030025709205
3304,16.52,0.372096655827783
3305,16.525,0.332028201810268
3306,16.53,0.299971995728954
3307,16.535,0.352850955684189
3308,16.54,0.33142642902625
3309,16.545,0.333876011228534
3310,16.55,0.354860038800793
3311,16.555,0.317593239123501
3312,16.56,0.338561645429326
3313,16.565,0.364791522498227
3314,16.57,0.272107691608564
3315,16.575,0.293065431205942
3316,16.58,0.35357741320371
3317,16.585,0.290075186819431
3318,16.59,0.31625499972448
3319,16.595,0.2923596748547
3320,16.6,0.313241914044909
3321,16.605,0.28411565090283
3322,16.61,0.283944677143558
3323,16.615,0.257498500477898
3324,16.62,0.270473414874068
3325,16.625,0.223072017323933
3326,16.63,0.275393925240414
3327,16.635,0.251637439038515
3328,16.64,0.28292206809236
3329,16.645,0.222536430440722
3330,16.65,0.196237795683559
3331,16.655,0.266723232049448
3332,16.66,0.271789935646786
3333,16.665,0.235061756606233
3334,16.67,0.258412892286971
3335,16.675,0.198258660303109
3336,16.68,0.218996680314581
3337,16.685,0.198021153693334
3338,16.69,0.257794124733367
3339,16.695,0.252434936060465
3340,16.7,0.241880387737547
3341,16.705,0.223540500498909
3342,16.71,0.215613524128558
3343,16.715,0.205099788533731
3344,16.72,0.197193232798446
3345,16.725,0.259309713645525
3346,16.73,0.207323829009751
3347,16.735,0.209789998122371
3348,16.74,0.157895662120801
3349,16.745,0.168149043574141
3350,16.75,0.23526818142405
3351,16.755,0.229960182991488
3352,16.76,0.160101441241113
3353,16.765,0.188394145414008
3354,16.77,0.206336280171135
3355,16.775,0.195902666244919
3356,16.78,0.164872396370988
3357,16.785,0.172498005501794
3358,16.79,0.185260634691792
3359,16.795,0.141434315698443
3360,16.8,0.177330208473313
3361,16.805,0.202909477209248
3362,16.81,0.151449880798609
3363,16.815,0.151359852635463
3364,16.82,0.141014317962342
3365,16.825,0.146055289950771
3366,16.83,0.156211952635389
3367,16.835,0.143322547901701
3368,16.84,0.145795289486156
3369,16.845,0.140596188265208
3370,16.85,0.173724898455636
3371,16.855,0.196601239739379
3372,16.86,0.135242704227825
3373,16.865,0.137712785294655
3374,16.87,0.173313350128839
3375,16.875,0.152832963132038
3376,16.88,0.109465431450937
3377,16.885,0.145019440098547
3378,16.89,0.152561702194873
3379,16.895,0.134683107411226
3380,16.9,0.129524073198556
3381,16.905,0.159905720942932
3382,16.91,0.136981028615891
3383,16.915,0.157181576230158
3384,16.92,0.116549695839246
3385,16.925,0.131674020052745
3386,16.93,0.113881395232721
3387,16.935,0.0986389549847508
3388,16.94,0.133968714701906
3389,16.945,0.123784806598284
3390,16.95,0.108563424676466
3391,16.955,0.136255088920463
3392,16.96,0.103391966653387
3393,16.965,0.126013474765888
3394,16.97,0.120901680918441
3395,16.975,0.113278583435952
3396,16.98,0.0981169799519621
3397,16.985,0.10057357806003
3398,16.99,0.128155870750321
3399,16.995,0.0878983796285308
3400,17,0.0978863200729814
3401,17.005,0.0877950609426257
3402,17.01,0.107799120161226
3403,17.015,0.102724825627382
3404,17.02,0.0801283877864087
3405,17.025,0.122624557049866
3406,17.03,0.107546144900414
3407,17.035,0.0974846178787485
3408,17.04,0.0749441798201924
3409,17.045,0.0674102076611387
3410,17.05,0.0898275843562653
3411,17.055,0.0872811898720515
3412,17.06,0.082245476702373
3413,17.065,0.0722339930710908
3414,17.07,0.0871279081398118
3415,17.075,0.0746373462433452
3416,17.08,0.0895124000927024
3417,17.085,0.0745500255766536
3418,17.09,0.0670557804270397
3419,17.095,0.0744628580593161
3420,17.1,0.0744193316197612
3421,17.105,0.0743758433334027
3422,17.11,0.0916766182253173
3423,17.115,0.0594311848336226
3424,17.12,0.0717707533831163
3425,17.125,0.0618352256911243
3426,17.13,0.0395514520755216
3427,17.135,0.0667041411065035
3428,17.14,0.0543198259134881
3429,17.145,0.049352870147925
3430,17.15,0.0542565160984542
3431,17.155,0.0838021223366711
3432,17.16,0.0714366450051261
3433,17.165,0.0640093511936309
3434,17.17,0.0590511578857076
3435,17.175,0.0663938897078667
3436,17.18,0.0761856695048596
3437,17.185,0.0564919739468492
3438,17.19,0.0368211684796227
3439,17.195,0.0662395750831942
3440,17.2,0.0539416211388419
3441,17.205,0.0612616846670833
3442,17.21,0.0636751477554015
3443,17.215,0.0611905535442941
3444,17.22,0.0538164302993679
3445,17.225,0.0635643280848741
3446,17.23,0.0635274524783491
3447,17.235,0.0415130904682987
3448,17.24,0.0561322054517314
3449,17.245,0.0585387858352437
3450,17.25,0.0438786487920753
3451,17.255,0.0609072643249244
3452,17.26,0.0535673525645366
3453,17.265,0.0389355196213229
3454,17.27,0.0413450457465595
3455,17.275,0.0315985055765671
3456,17.28,0.0461557168786215
3457,17.285,0.0534125560768431
3458,17.29,0.0558081171828837
3459,17.295,0.04850075027593
3460,17.3,0.0387781818475468
3461,17.305,0.0387557828982104
3462,17.31,0.0484167541878776
3463,17.315,0.0459693637779381
3464,17.32,0.0411067462672759
3465,17.325,0.0579995713369566
3466,17.33,0.016906784442375
3467,17.335,0.0410356580898836
3468,17.34,0.038599532240686
3469,17.345,0.036166207385037
3470,17.35,0.0385550627371874
3471,17.355,0.0409411603478606
3472,17.36,0.036103753160305
3473,17.365,0.0457050966405227
3474,17.37,0.0312539125968354
3475,17.375,0.0384442246092769
3476,17.38,0.0384221143439632
3477,17.385,0.0384000231474417
3478,17.39,0.0239862193736196
3479,17.395,0.0407531414901923
3480,17.4,0.0239586648447349
3481,17.405,0.0263393959202862
3482,17.41,0.0287173893229313
3483,17.415,0.0215256797930028
3484,17.42,0.0191229584302744
3485,17.425,0.0382239774278376
3486,17.43,0.0238762855423476
3487,17.435,0.0286351163689986
3488,17.44,0.0357733802615198
3489,17.445,0.0238352551294046
3490,17.45,0.0309680823736348
3491,17.455,0.0142847761501823
3492,17.46,0.0214148973503422
3493,17.465,0.0190245697834876
3494,17.47,0.0332739480600593
3495,17.475,0.0213781598634378
3496,17.48,0.0118699639112892
3497,17.485,0.0284716276001539
3498,17.49,0.0189702371829692
3499,17.495,0.0236992482450336
3500,17.5,0.0260542827810675
3501,17.505,0.0236721865878111
3502,17.51,0.021292805823995
3503,17.515,0.0212806541302353
3504,17.52,0.0236316809287455
3505,17.525,0.0283418425720518
3506,17.53,0.0236047348865478
3507,17.535,0.0377460466321854
3508,17.54,0.0188622679247646
3509,17.545,0.0070693206467884
3510,17.55,0.0235509808820455
3511,17.555,0.0258913281782528
3512,17.56,0.0141145036261149
3513,17.565,0.0329151001006403
3514,17.57,0.011748705143033
3515,17.575,0.004696809239376
3516,17.58,0.011735346752819
3517,17.585,0.0117286760996909
3518,17.59,0.0140664133591031
3519,17.595,0.0281168444281051
3520,17.6,0.018733917168981
3521,17.605,0.0163828703959925
3522,17.61,0.0280689791887844
3523,17.615,0.01636427990626
3524,17.62,0.0257007088256589
3525,17.625,0.0233510300599534
3526,17.63,0.0023337790638498
3527,17.635,0.0186596499787679
3528,17.64,0.018649076441664
3529,17.645,0.013978883916972
3530,17.65,0.0162994617725515
3531,17.655,0.0139630572735569
3532,17.66,0.0162810130340492
3533,17.665,0.0232454291548333
3534,17.67,0.0302019632570764
3535,17.675,0.0185753126856574
3536,17.68,0.0185648107422994
3537,17.685,0.0162350279898326
3538,17.69,0.0069539375837605
3539,17.695,0.0185333582943382
3540,17.7,0.0162075304173671
3541,17.705,0.0138843257852608
3542,17.71,0.0092509928543444
3543,17.715,0.0161801026455201
3544,17.72,0.0231013936076089
3545,17.725,0.0138530195364029
3546,17.73,0.0092301396789978
3547,17.735,0.0115311717528295
3548,17.74,0.0138296092836581
3549,17.745,0.0161254555604969
3550,17.75,0.0069070177002823
3551,17.755,0.0115052152686494
3552,17.76,0.0160982357782158
3553,17.765,0.0160891778316919
3554,17.77,0.0206744496787667
3555,17.775,0.0275504311857139
3556,17.78,0.0091783141796106
3557,17.785,0.0206396002122615
3558,17.79,0.0091680014678634
3559,17.795,0.0091628516286347
3560,17.8,0.0160259857228278
3561,17.805,0.0137288474386189
3562,17.81,0.0114342851487727
3563,17.815,0.0159990173040074
3564,17.82,0.0068528755530332
3565,17.825,0.0091320435194378
3566,17.83,0.0205355788731766
3567,17.835,0.0159631651756554
3568,17.84,0.0205125698230242
3569,17.845,0.0136673865311612
3570,17.85,0.0227662215798758
3571,17.855,0.0068260428958857
3572,17.86,0.0181925934073396
3573,17.865,0.0136368107319414
3574,17.87,0.0159007132828921
3575,17.875,0.0158918215099453
3576,17.88,0.0249589013039328
3577,17.885,0.0068031687106957
3578,17.89,0.020398102580902
3579,17.895,0.018121518741716
3580,17.9,0.0181113992284459
3581,17.905,0.0067879830709863
3582,17.91,0.0180911856148101
3583,17.915,0.0045202728738848
3584,17.92,0.0067766271832697
3585,17.925,0.0158033125118134
3586,17.93,0.0112817873592276
3587,17.935,0.0157856994593929
3588,17.94,0.0315538079460565
3589,17.945,0.0202732917886651
3590,17.95,0.0202620021930112
3591,17.955,0.0157505615749955
3592,17.96,0.0179906233547735
3593,17.965,0.0112378832943943
3594,17.97,0.0247095908667638
3595,17.975,0.0269409272261784
3596,17.98,0.0134629748217881
3597,17.985,0.0089703281824984
3598,17.99,0.0112066799683582
3599,17.995,0.0156806368596576
3600,18,0.0223884700330982
3601,18.005,0.0111880203129816
3602,18.01,0.0111818107833035
3603,18.015,0.0156458489904825
3604,18.02,0.0178710515562512
3605,18.025,0.0290243542685959
3606,18.03,0.026776858293053
3607,18.035,0.0178413448681214
3608,18.04,0.0111446619359386
3609,18.045,0.0200492792336995
3610,18.05,0.0200381762134313
3611,18.055,0.0200270824136641
3612,18.06,0.0244639973406782
3613,18.065,0.0266732299130934
3614,18.07,0.0266584749804961
3615,18.075,0.0288640433115419
3616,18.08,0.0221908348506688
3617,18.085,0.0266142835666574
3618,18.09,0.0044332629186075
3619,18.095,0.0022154069701906
3620,18.1,0.0088567339817086
3621,18.105,0.0221296103389329
3622,18.11,0.0331760937670575
3623,18.115,0.0198946723143764
3624,18.12,0.0331394957623775
3625,18.125,0.0242888942747732
3626,18.13,0.0198617749701653
3627,18.135,0.024262122279811
3628,18.14,0.0132265924789443
3629,18.145,0.0242353945238886
3630,18.15,0.0330300643706105
3631,18.155,0.0264095028104618
3632,18.16,0.0329937076707006
3633,18.165,0.0263804414615643
3634,18.17,0.0307602502343165
3635,18.175,0.0153716663657069
3636,18.18,0.0197527044735582
3637,18.185,0.0307095395680079
3638,18.19,0.0285003307427874
3639,18.195,0.0284846733714346
3640,18.2,0.0197093276994411
3641,18.205,0.0218872287014592
3642,18.21,0.0350003428866478
3643,18.215,0.0262358517559197
3644,18.22,0.0437024303358848
3645,18.225,0.0327588456110193
3646,18.23,0.0283754321551863
3647,18.235,0.0349044647153044
3648,18.24,0.028344335793516
3649,18.245,0.0435827796587219
3650,18.25,0.0348471267952656
3651,18.255,0.0326512927021108
3652,18.26,0.0369845412189348
3653,18.265,0.0369643006713762
3654,18.27,0.0325977147660471
3655,18.275,0.0347518770740657
3656,18.28,0.0217080462483845
3657,18.285,0.0368835044099083
3658,18.29,0.0368633467360615
3659,18.295,0.0368432055826409
3660,18.3,0.0346570173473871
3661,18.305,0.0259785690105261
3662,18.31,0.0432739777230378
3663,18.315,0.0367628058126353
3664,18.32,0.043226761166026
3665,18.325,0.0367227045821175
3666,18.33,0.0518155462132533
3667,18.335,0.0409982770394753
3668,18.34,0.0474458155487061
3669,18.345,0.0344872458480394
3670,18.35,0.0667826400629932
3671,18.355,0.0258372662047415
3672,18.36,0.0408867323297867
3673,18.365,0.0602213360287382
3674,18.37,0.032243875163311
3675,18.375,0.0623042469626838
3676,18.38,0.0515340934679909
3677,18.385,0.0472139015225116
3678,18.39,0.0471882383070473
3679,18.395,0.0557376134661744
3680,18.4,0.0492795643630778
3681,18.405,0.0406870957957718
3682,18.41,0.0406650042550926
3683,18.415,0.0663121500924524
3684,18.42,0.0555864606856666
3685,18.425,0.0534195229992968
3686,18.43,0.0576617936751575
3687,18.435,0.0341514239771201
3688,18.44,0.0533326737688394
3689,18.445,0.049039469400476
3690,18.45,0.0575368832462486
3691,18.455,0.0447266703785974
3692,18.46,0.0553458920279517
3693,18.465,0.0595710023926076
3694,18.47,0.0361485344605188
3695,18.475,0.0510056134750207
3696,18.48,0.0531021085752774
3697,18.485,0.0424587144735335
3698,18.49,0.0721407932165566
3699,18.495,0.0466541081229843
3700,18.5,0.0508678908067295
3701,18.505,0.050840413215978
3702,18.51,0.0571645776187109
3703,18.515,0.0592497789154341
3704,18.52,0.0676774851947394
3705,18.525,0.0549582856263133
3706,18.53,0.0570412784847575
3707,18.535,0.0696795195950477
3708,18.54,0.067531589284168
3709,18.545,0.0717136383349184
3710,18.55,0.0758911704528485
3711,18.555,0.0505668575475732
3712,18.56,0.0694919822837677
3713,18.565,0.0757686171091687
3714,18.57,0.0736242810696743
3715,18.575,0.0567653097958619
3716,18.58,0.0672412092311592
3717,18.585,0.0714053586774002
3718,18.59,0.0692679352002716
3719,18.595,0.0734264993428298
3720,18.6,0.0670967210446312
3721,18.605,0.0838258397075124
3722,18.61,0.10053697729809
3723,18.615,0.066988660311588
3724,18.62,0.0857831444065989
3725,18.625,0.0564610202886224
3726,18.63,0.0794210217484384
3727,18.635,0.075200608059844
3728,18.64,0.0647213527499884
3729,18.645,0.085553316929383
3730,18.65,0.10010629730134
3731,18.655,0.0937993658957406
3732,18.66,0.112498942175435
3733,18.665,0.0957811094598259
3734,18.67,0.0957298279137178
3735,18.675,0.0831987717748436
3736,18.68,0.0893908194957859
3737,18.685,0.10596495080734
3738,18.69,0.105908277482611
3739,18.695,0.114153739777313
3740,18.7,0.116167132552452
3741,18.705,0.10781183454749
3742,18.71,0.09532105409536
3743,18.715,0.0952701415289851
3744,18.72,0.101429222116049
3745,18.725,0.097237317791607
3746,18.73,0.0765076736564876
3747,18.735,0.119866959127375
3748,18.74,0.113606313546982
3749,18.745,0.127997006521622
3750,18.75,0.105231729131254
3751,18.755,0.121673783002285
3752,18.76,0.0989360955898556
3753,18.765,0.129784453202712
3754,18.77,0.117361494657596
3755,18.775,0.13581990651032
3756,18.78,0.133690831786046
3757,18.785,0.123341253472809
3758,18.79,0.0904021343124156
3759,18.795,0.104728563130126
3760,18.8,0.137511428831972
3761,18.805,0.143592288268654
3762,18.81,0.135315067257387
3763,18.815,0.10860436956784
3764,18.82,0.167940155180156
3765,18.825,0.128958679350506
3766,18.83,0.106385579124473
3767,18.835,0.167672841008145
3768,18.84,0.12262234983046
3769,18.845,0.108258954351948
3770,18.85,0.118409238349896
3771,18.855,0.153034219922686
3772,18.86,0.140716861165572
3773,18.865,0.146757181890482
3774,18.87,0.112046794474568
3775,18.875,0.150674031055045
3776,18.88,0.142454026500267
3777,18.885,0.158650466831106
3778,18.89,0.174829745854204
3779,18.895,0.166609941365977
3780,18.9,0.140122021731276
3781,18.905,0.138018251922484
3782,18.91,0.109544792252286
3783,18.915,0.182478168273262
3784,18.92,0.133746623455304
3785,18.925,0.182285426624947
3786,18.93,0.137654039778999
3787,18.935,0.178046479295942
3788,18.94,0.19615219959739
3789,18.945,0.177858617025405
3790,18.95,0.185845015431061
3791,18.955,0.191803976511996
3792,18.96,0.171523606281968
3793,18.965,0.185551228072798
3794,18.97,0.171342864875886
3795,18.975,0.193414702627465
3796,18.98,0.211435917001512
3797,18.985,0.199248900083249
3798,18.99,0.175005349540555
3799,18.995,0.184965739419341
3800,19,0.16678347258578
3801,19.005,0.170712514573584
3802,19.01,0.176644727923505
3803,19.015,0.178558138198293
3804,19.02,0.18447994648547
3805,19.025,0.198412160219714
3806,19.03,0.160248839167346
3807,19.035,0.200205857390058
3808,19.04,0.190095711226819
3809,19.045,0.211995466042368
3810,19.05,0.207886410542951
3811,19.055,0.215768792123973
3812,19.06,0.209665197409627
3813,19.065,0.265436671254368
3814,19.07,0.187503521171043
3815,19.075,0.201360972743913
3816,19.08,0.235130163715393
3817,19.085,0.213099577373272
3818,19.09,0.24085558008939
3819,19.095,0.244708494101069
3820,19.1,0.208788167479629
3821,19.105,0.204704089116188
3822,19.11,0.260215617597234
3823,19.115,0.208460699485348
3824,19.12,0.277802286233382
3825,19.125,0.243941583648269
3826,19.13,0.202187315548024
3827,19.135,0.221893624059385
3828,19.14,0.194055520389869
3829,19.145,0.239474062207808
3830,19.15,0.239349059437024
3831,19.155,0.268880041439207
3832,19.16,0.248979485661846
3833,19.165,0.270574589921136
3834,19.17,0.252667795918079
3835,19.175,0.284103087811421
3836,19.18,0.268179742110402
3837,19.185,0.299574129473026
3838,19.19,0.254111397660595
3839,19.195,0.244134915393108
3840,19.2,0.25581464102945
3841,19.205,0.296983885613778
3842,19.21,0.249651172948934
3843,19.215,0.312392806777433
3844,19.22,0.316157760496668
3845,19.225,0.263000695755805
3846,19.23,0.294250727513844
3847,19.235,0.329389547667655
3848,19.24,0.321379880325578
3849,19.245,0.342757722552139
3850,19.25,0.297554970645729
3851,19.255,0.293487332511717
3852,19.26,0.299201710238053
3853,19.265,0.30881922244341
3854,19.27,0.289123644353239
3855,19.275,0.292878753447834
3856,19.28,0.320048082202094
3857,19.285,0.333535697814699
3858,19.29,0.306069993355849
3859,19.295,0.325396232766501
3860,19.3,0.313542871661968
3861,19.305,0.334791610754121
3862,19.31,0.340454666458288
3863,19.315,0.340278470489466
3864,19.32,0.295403237213609
3865,19.325,0.279710939228239
3866,19.33,0.331984972144895
3867,19.335,0.36480062799044
3868,19.34,0.34327839086836
3869,19.345,0.325655194922041
3870,19.35,0.352610876445438
3871,19.355,0.37566582775843
3872,19.36,0.433534519498947
3873,19.365,0.379146889515383
3874,19.37,0.38861834916185
3875,19.375,0.398079985126794
3876,19.38,0.384354644347279
3877,19.385,0.378365143559361
3878,19.39,0.403252794556256
3879,19.395,0.435828520342063
3880,19.4,0.368143164060704
3881,19.405,0.414188519234452
3882,19.41,0.388944153061757
3883,19.415,0.429157868302891
3884,19.42,0.326992305953715
3885,19.425,0.446018683220534
3886,19.43,0.438103199197624
3887,19.435,0.426354764702626
3888,19.44,0.431894119249214
3889,19.445,0.435509179541354
3890,19.45,0.352830418840847
3891,19.455,0.435061700321431
3892,19.46,0.411851176862905
3893,19.465,0.467163163617618
3894,19.47,0.468836936168829
3895,19.475,0.49346058400358
3896,19.48,0.445415953643023
3897,19.485,0.464294204717762
3898,19.49,0.423952463214826
3899,19.495,0.433278662441665
3900,19.5,0.475026792369107
3901,19.505,0.406139969772982
3902,19.51,0.47454008462199
3903,19.515,0.470487396657921
3904,19.52,0.466438797204459
3905,19.525,0.454782853072532
3906,19.53,0.4526481955687
3907,19.535,0.473326582792494
3908,19.54,0.467384628505254
3909,19.545,0.527912493367142
3910,19.55,0.561806472042396
3911,19.555,0.495123425035297
3912,19.56,0.466429564379776
3913,19.565,0.46998142856554
3914,19.57,0.524670800536042
3915,19.575,0.543334383764083
