r_index,g_r,
4565,0.0849432120743783,0.000424716060371892
4566,0.0737708020514266,0.000368854010257133
4567,0.0709559214805651,0.000354779607402826
4568,0.107082639560436,0.000535413197802178
4569,0.0806243548118324,0.000403121774059162
4570,0.084757483012029,0.000423787415060145
4571,0.0749983960055546,0.000374991980027773
4572,0.0888481174148817,0.000444240587074409
4573,0.087421627580696,0.00043710813790348
4574,0.0887704529802925,0.000443852264901463
4575,0.0831859302606661,0.000415929651303331
4576,0.0956220223912863,0.000478110111956432
4577,0.0886541471257886,0.000443270735628943
4578,0.0789231167185741,0.000394615583592871
4579,0.0830406907767763,0.000415203453883882
4580,0.0843878476782268,0.000421939238391134
4581,0.0871166243152551,0.000435583121576276
4582,0.0953718122349373,0.000476859061174687
4583,0.0953302060353081,0.000476651030176541
4584,0.0828596757008343,0.000414298378504172
4585,0.0924862904826258,0.000462431452413129
4586,0.0938257600738507,0.000469128800369254
4587,0.081372161433878,0.00040686080716939
4588,0.100636935496939,0.000503184677484695
4589,0.0909471770406903,0.000454735885203452
4590,0.111568371039579,0.000557841855197893
4591,0.0977519092870098,0.000488759546435049
4592,0.0922045962990346,0.000461022981495173
4593,0.103169170919521,0.000515845854597606
4594,0.0852493972234239,0.000426246986117119
4595,0.0907098720484119,0.000453549360242059
4596,0.0838014409578263,0.000419007204789132
4597,0.113975319247953,0.000569876596239764
4598,0.0768655725903386,0.000384327862951693
4599,0.0891801815458791,0.000445900907729396
4600,0.097369858981064,0.00048684929490532
4601,0.0795070104342914,0.000397535052171457
4602,0.0808426834245339,0.00040421341712267
4603,0.0862860480229894,0.000431430240114947
4604,0.0944627273575065,0.000472313636787533
4605,0.101263867788805,0.000506319338944026
4606,0.102587748332711,0.000512938741663556
4607,0.106644956320914,0.00053322478160457
4608,0.110698633914744,0.000553493169573717
4609,0.0969900440950211,0.000484950220475106
4610,0.106506231189161,0.000532531155945805
4611,0.0791626010039818,0.000395813005019909
4612,0.113235301817129,0.000566176509085647
4613,0.115913602666567,0.000579568013332833
4614,0.109047882065914,0.000545239410329569
4615,0.111725655386247,0.000558628276931237
4616,0.107591509587306,0.000537957547936532
4617,0.0939316372838741,0.000469658186419371
4618,0.107498356769519,0.000537491783847595
4619,0.10745182572071,0.000537259128603552
4620,0.107405324877061,0.000537026624385305
4621,0.112794745564962,0.000563973727824809
4622,0.112745953634932,0.000563729768174662
4623,0.115412788377798,0.000577063941888989
4624,0.116720095958594,0.000583600479792968
4625,0.109886520235606,0.000549432601178031
4626,0.150520148676691,0.000752600743383453
4627,0.107080662523985,0.000535403312619927
4628,0.126002524324327,0.000630012621621637
4629,0.113759575517634,0.000568797877588168
4630,0.119125234619596,0.000595626173097979
4631,0.117720692991873,0.000588603464959364
4632,0.127137571637568,0.000635687858187841
4633,0.113563269125352,0.000567816345626758
4634,0.144595560662693,0.000722977803313465
4635,0.121569971166446,0.00060784985583223
4636,0.140420270835264,0.00070210135417632
4637,0.133611661568655,0.000668058307843277
4638,0.121412785572063,0.000607063927860313
4639,0.138890302064001,0.000694451510320006
4640,0.128047506948749,0.000640237534743747
4641,0.122603192462946,0.00061301596231473
4642,0.145444414263392,0.000727222071316961
4643,0.142689528198315,0.000713447640991575
4644,0.121099327564505,0.000605496637822527
4645,0.145256643118773,0.000726283215593866
4646,0.123683891531228,0.000618419457656142
4647,0.1558821579479,0.000779410789739502
4648,0.155815104649204,0.00077907552324602
4649,0.157090750594031,0.000785453752970157
4650,0.155681127781236,0.000778405638906182
4651,0.171712225255295,0.000858561126276477
4652,0.142138071600292,0.000710690358001462
4653,0.15682083526485,0.000784104176324252
4654,0.148714825891726,0.000743574129458628
4655,0.147311754048755,0.000736558770243777
4656,0.170005081957989,0.000850025409789947
4657,0.156551614996432,0.000782758074982159
4658,0.171196628516017,0.000855983142580083
4659,0.165775562656367,0.000828877813281836
4660,0.193767285483989,0.000968836427419943
4661,0.207041696988667,0.00103520848494334
4662,0.145534623222072,0.000727673116110358
4663,0.150810652444566,0.000754053262222828
4664,0.165420392833022,0.000827101964165109
4665,0.164016032171538,0.00082008016085769
4666,0.177274675075113,0.000886373375375565
4667,0.190521942836557,0.000952609714182783
4668,0.215743602094874,0.00107871801047437
4669,0.219644757485587,0.00109822378742794
4670,0.191607902324662,0.000958039511623309
4671,0.212806541302354,0.00106403270651177
4672,0.195432339763729,0.000977161698818646
4673,0.200664334924868,0.00100332167462434
4674,0.191280157415948,0.000956400787079741
4675,0.201820483279984,0.00100910241639992
4676,0.209697380789429,0.00104848690394715
4677,0.201647950282286,0.00100823975141143
4678,0.24797401565781,0.00123987007828905
4679,0.212079619403654,0.00106039809701827
4680,0.21728874153142,0.0010864437076571
4681,0.215871567230179,0.00107935783615089
4682,0.234312581936929,0.00117156290968464
4683,0.220980197396362,0.00110490098698181
4684,0.252629949719489,0.00126314974859744
4685,0.244589505336805,0.00122294752668403
4686,0.232591275125582,0.00116295637562791
4687,0.196825662187604,0.000984128310938019
4688,0.244276631041561,0.00122138315520781
4689,0.311484884485851,0.00155742442242925
4690,0.266496286912955,0.00133248143456477
4691,0.224183462910707,0.00112091731455353
4692,0.259678370088022,0.00129839185044011
4693,0.267473355615648,0.00133736677807824
4694,0.291066175406358,0.00145533087703179
4695,0.261979650707345,0.00130989825353673
4696,0.267131791292987,0.00133565895646493
4697,0.274910241957563,0.00137455120978782
4698,0.2800524473195,0.0014002622365975
4699,0.261533917652018,0.00130766958826009
4700,0.300833113709193,0.00150416556854597
4701,0.31646264371153,0.00158231321855765
4702,0.282201398247739,0.0014110069912387
4703,0.286017447330803,0.00143008723665401
4704,0.288518778021733,0.00144259389010867
4705,0.298883307220985,0.00149441653610493
4706,0.310549338314203,0.00155274669157101
4707,0.348400995388289,0.00174200497694144
4708,0.353489926508745,0.00176744963254373
4709,0.281363206374644,0.00140681603187322
4710,0.351881739627737,0.00175940869813868
4711,0.312505738200291,0.00156252869100145
4712,0.320215141371941,0.0016010757068597
4713,0.346208221043161,0.00173104110521581
4714,0.3395319226018,0.001697659613009
4715,0.305449151744395,0.00152724575872197
4716,0.380997177011226,0.00190498588505613
4717,0.366489136387045,0.00183244568193522
4718,0.372852223444441,0.0018642611172222
4719,0.39484740678641,0.00197423703393205
4720,0.360813208006376,0.00180406604003188
4721,0.380190748669144,0.00190095374334572
4722,0.406059206585235,0.00203029603292618
4723,0.375966131471092,0.00187983065735546
4724,0.414818117430218,0.00207409058715109
4725,0.428940609069557,0.00214470304534778
4726,0.471635057215139,0.00235817528607569
4727,0.411694424347476,0.00205847212173738
4728,0.434887412833994,0.00217443706416997
4729,0.439894037650744,0.00219947018825372
4730,0.429331502702285,0.00214665751351142
4731,0.455080580490376,0.00227540290245188
4732,0.480807860929862,0.00240403930464931
4733,0.527240254356776,0.00263620127178388
4734,0.444145035625512,0.00222072517812756
4735,0.471138565251196,0.00235569282625598
4736,0.461883135634806,0.00230941567817403
4737,0.49401929204559,0.00247009646022795
4738,0.457615265384795,0.00228807632692397
4739,0.452253586723022,0.00226126793361511
4740,0.530850914768172,0.00265425457384086
4741,0.54999299566936,0.0027499649783468
4742,0.539436950189319,0.00269718475094659
4743,0.497930355120809,0.00248965177560405
4744,0.531245716550102,0.00265622858275051
4745,0.561955181974719,0.00280977590987359
4746,0.505031262180873,0.00252515631090436
4747,0.583374498142582,0.00291687249071291
4748,0.572830759843178,0.00286415379921589
4749,0.510827120344198,0.00255413560172099
4750,0.540194164534629,0.00270097082267314
4751,0.579821528901483,0.00289910764450742
4752,0.568011723702711,0.00284005861851356
4753,0.621724047560703,0.00310862023780352
4754,0.5495578114076,0.002747789057038
4755,0.586547471565109,0.00293273735782554
4756,0.591432630031276,0.00295716315015638
4757,0.591184050595109,0.00295592025297555
4758,0.59734490797156,0.0029867245398578
4759,0.658597188470333,0.00329298594235167
4760,0.596843148306194,0.00298421574153097
4761,0.641400955502201,0.00320700477751101
4762,0.657767808107461,0.0032888390405373
4763,0.648537529044461,0.00324268764522231
4764,0.636757679868082,0.00318378839934041
4765,0.678667580765043,0.00339333790382522
4766,0.654109288052317,0.00327054644026158
4767,0.722794096175552,0.00361397048087776
4768,0.696961288557603,0.00348480644278802
4769,0.723464057319912,0.00361732028659956
4770,0.709131238591344,0.00354565619295672
4771,0.6999098948072,0.003499549474036
4772,0.68050143778711,0.00340250718893555
4773,0.742633240106649,0.00371316620053325
4774,0.704123823026426,0.00352061911513213
4775,0.750920627227868,0.00375460313613934
4776,0.717528705642987,0.00358764352821493
4777,0.834223092135041,0.00417111546067521
4778,0.854212398751394,0.00427106199375697
4779,0.772535498892747,0.00386267749446374
4780,0.778562794310563,0.00389281397155282
4781,0.788393645993471,0.00394196822996736
4782,0.817251571670986,0.00408625785835493
4783,0.819446934436702,0.00409723467218351
4784,0.831784099331179,0.00415892049665589
4785,0.846645750224573,0.00423322875112286
4786,0.8070180273687,0.0040350901368435
4787,0.888995346218367,0.00444497673109183
4788,0.856977961336647,0.00428488980668323
4789,0.914824799814338,0.00457412399907169
4790,0.84108514454002,0.0042054257227001
4791,0.874869214468597,0.00437434607234298
4792,0.930108504074628,0.00465054252037314
4793,0.910772405989505,0.00455386202994753
4794,0.94827297309501,0.00474136486547505
4795,0.916323723807956,0.00458161861903978
4796,0.934866139072621,0.00467433069536311
4797,0.935737591629003,0.00467868795814502
4798,0.935347660352215,0.00467673830176108
4799,0.948818535695536,0.00474409267847768
4800,0.967316212932607,0.00483658106466304
4801,0.968172376116184,0.00484086188058092
4802,0.990421861476715,0.00495210930738357
4803,0.959818683111822,0.00479909341555911
4804,1.01600357384117,0.00508001786920585
4805,1.09727976293527,0.00548639881467633
4806,1.0578753707263,0.0052893768536315
4807,1.02603883142782,0.00513019415713909
4808,1.05950631920785,0.00529753159603925
4809,1.07161399507877,0.00535806997539385
4810,1.06615137351484,0.0053307568675742
4811,1.12087437420703,0.00560437187103517
4812,1.03268090617937,0.00516340453089684
4813,1.1512615448853,0.00575630772442651
4814,1.16580994802521,0.00582904974012604
4815,1.140292004928,0.00570146002464002
4816,1.14357212820675,0.00571786064103375
4817,1.11933504920099,0.00559667524600496
4818,1.11637027726584,0.00558185138632922
4819,1.21212753426943,0.00606063767134717
4820,1.21662112391773,0.00608310561958863
4821,1.23609383772653,0.00618046918863265
4822,1.23183712211216,0.00615918561056078
4823,1.20388048321052,0.00601940241605259
4824,1.27321505592181,0.00636607527960905
4825,1.24526422619749,0.00622632113098746
4826,1.26593022518519,0.00632965112592593
4827,1.27661517158223,0.00638307585791114
4828,1.24869732413103,0.00624348662065517
4829,1.27680259921259,0.00638401299606294
4830,1.22278499756105,0.00611392498780524
4831,1.29564053447376,0.00647820267236882
4832,1.34606342916862,0.0067303171458431
4833,1.27220565978617,0.00636102829893083
4834,1.36730380057013,0.00683651900285063
4835,1.23515413095716,0.00617577065478578
4836,1.39843537083951,0.00699217685419757
4837,1.2899481977618,0.00644974098880898
4838,1.44439288344429,0.00722196441722143
4839,1.35704439223251,0.00678522196116257
4840,1.49399038120347,0.00746995190601735
4841,1.38316586260852,0.00691582931304259
4842,1.46181232203885,0.00730906161019427
4843,1.41295553099776,0.00706477765498879
4844,1.46431596859068,0.00732157984295339
4845,1.47854660666986,0.00739273303334931
4846,1.42356433344311,0.00711782166721557
4847,1.43038845413748,0.00715194227068741
4848,1.51622850612329,0.00758114253061643
4849,1.43661422351338,0.00718307111756689
4850,1.514978523896,0.00757489261948002
4851,1.59944404211807,0.00799722021059035
4852,1.51989348288284,0.00759946741441422
4853,1.50940993269237,0.00754704966346184
4854,1.58638302241901,0.00793191511209505
4855,1.591885502493,0.00795942751246502
4856,1.67737554777048,0.00838687773885239
4857,1.60902718570165,0.00804513592850825
4858,1.60590569282484,0.0080295284641242
4859,1.60278663256858,0.00801393316284288
4860,1.53209561704745,0.00766047808523724
4861,1.64568059496072,0.00822840297480361
4862,1.58239549213383,0.00791197746066914
4863,1.59156178367871,0.00795780891839354
4864,1.64365160438616,0.00821825802193082
4865,1.72512491339767,0.00862562456698835
4866,1.73789765493948,0.00868948827469739
4867,1.64285145817211,0.00821425729086057
4868,1.6654439380669,0.0083272196903345
4869,1.76146302110053,0.00880731510550265
4870,1.70078415015556,0.00850392075077779
4871,1.74900937367872,0.00874504686839362
4872,1.80942068782015,0.00904710343910074
4873,1.74268596943497,0.00871342984717486
4874,1.72975530859531,0.00864877654297653
4875,1.88656489427367,0.00943282447136835
4876,1.80035093241433,0.00900175466207165
4877,1.76667079095829,0.00883335395479143
4878,1.83058422218379,0.00915292111091897
4879,1.8188623697195,0.00909431184859748
4880,1.82786578088728,0.0091393289044364
4881,1.83807974138672,0.00919039870693361
4882,1.84219728660911,0.00921098643304555
4883,1.90716533696251,0.00953582668481255
4884,1.86867053794511,0.00934335268972556
4885,1.88128263699944,0.0094064131849972
4886,1.96681946653962,0.00983409733269808
4887,1.93928282579977,0.00969641412899883
4888,2.00286298289501,0.0100143149144751
4889,1.89641756911604,0.00948208784558019
4890,2.01700211051448,0.0100850105525724
4891,2.02224309851488,0.0101112154925744
4892,1.95714840265801,0.00978574201329006
4893,2.09816576574118,0.0104908288287059
4894,2.00886056202001,0.0100443028101001
4895,2.08434070961064,0.0104217035480532
4896,1.96121617020941,0.00980608085104703
4897,2.01971194474997,0.0100985597237498
4898,2.04912846336918,0.0102456423168459
4899,2.13776892332752,0.0106888446166376
4900,2.0438304321664,0.010219152160832
4901,2.12515144391028,0.0106257572195514
4902,2.12669998648439,0.0106334999324219
4903,2.1391116519347,0.0106955582596735
4904,2.12134598380825,0.0106067299190412
4905,2.14460506690459,0.0107230253345229
4906,2.21848433208631,0.0110924216604316
4907,2.110316996733,0.010551584983665
4908,2.26968450673777,0.0113484225336888
4909,2.05079534295872,0.0102539767147936
4910,2.12459179677193,0.0106229589838596
4911,2.14057224824649,0.0107028612412324
4912,2.30688387526179,0.0115344193763089
4913,2.26627030938712,0.0113313515469356
4914,2.28818196654278,0.0114409098327139
4915,2.1731288491325,0.0108656442456625
4916,2.25029693579316,0.0112514846789658
4917,2.1917669973372,0.010958834986686
4918,2.24246831350168,0.0112123415675084
4919,2.30632091552728,0.0115316045776364
4920,2.30898021484507,0.0115449010742254
4921,2.29965355908198,0.0114982677954099
4922,2.25559595613657,0.0112779797806828
4923,2.40435327098352,0.0120217663549176
4924,2.35071334392441,0.011753566719622
4925,2.37129449991129,0.0118564724995564
4926,2.33086635679475,0.0116543317839737
4927,2.36339291812772,0.0118169645906386
4928,2.24174317680352,0.0112087158840176
4929,2.36864259287755,0.0118432129643877
4930,2.34857813696079,0.011742890684804
4931,2.37268947101219,0.0118634473550609
4932,2.51131116851683,0.0125565558425841
4933,2.4840574655434,0.012420287327717
4934,2.49377935358434,0.0124688967679217
4935,2.43557354562795,0.0121778677281397
4936,2.3476374490518,0.011738187245259
4937,2.55028052314295,0.0127514026157147
4938,2.46236878573154,0.0123118439286577
4939,2.53750914703792,0.0126875457351896
4940,2.49129397871808,0.0124564698935904
4941,2.46888961696862,0.0123444480848431
4942,2.38352859560075,0.0119176429780037
4943,2.50014867183367,0.0125007433591684
4944,2.48489072647036,0.0124244536323518
4945,2.57051940704698,0.0128525970352349
4946,2.46152890061966,0.0123076445030983
4947,2.39768666649468,0.0119884333324734
4948,2.43464805847861,0.0121732402923931
4949,2.54622440511201,0.0127311220255601
4950,2.54045848751644,0.0127022924375822
4951,2.47313501782896,0.0123656750891448
4952,2.53012340291717,0.0126506170145859
4953,2.58943143493673,0.0129471571746837
4954,2.49142533717892,0.0124571266858946
4955,2.57079427871083,0.0128539713935541
4956,2.69735887949171,0.0134867943974585
4957,2.65611619232345,0.0132805809616173
4958,2.59719837860477,0.0129859918930238
4959,2.6563347324757,0.0132816736623785
4960,2.66470069798918,0.0133235034899459
4961,2.7555979396289,0.0137779896981445
4962,2.70734189370805,0.0135367094685402
4963,2.68150969137249,0.0134075484568625
4964,2.76640123589357,0.0138320061794678
4965,2.75233780347477,0.0137616890173738
4966,2.80065295287109,0.0140032647643555
4967,2.79599677554282,0.0139799838777141
4968,2.80192629989963,0.0140096314994981
4969,2.77024043411745,0.0138512021705873
4970,2.71155824130727,0.0135577912065363
4971,2.76566345067743,0.0138283172533871
4972,2.75281221956254,0.0137640610978127
4973,2.72706331180224,0.0136353165590112
4974,2.76584787326348,0.0138292393663174
4975,2.72369908719757,0.0136184954359879
4976,2.80933423356031,0.0140466711678015
4977,2.78008844398255,0.0139004422199127
4978,2.85509200284921,0.0142754600142461
4979,2.75210248481842,0.0137605124240921
4980,2.84109828370508,0.0142054914185254
4981,2.78615305008089,0.0139307652504044
4982,2.81894170504825,0.0140947085252412
4983,2.96857693070563,0.0148428846535282
4984,2.93701122858315,0.0146850561429158
4985,2.87160459263107,0.0143580229631554
4986,2.85644516762659,0.014282225838133
4987,2.76078450956687,0.0138039225478344
4988,2.80633345715756,0.0140316672857878
4989,2.85884120760991,0.0142942060380495
4990,2.86235754392,0.0143117877196
4991,2.89732551337402,0.0144866275668701
4992,2.89500055306803,0.0144750027653402
4993,2.88103667023221,0.014405183351161
4994,2.8926826984347,0.0144634134921735
4995,2.88105670409473,0.0144052835204736
4996,2.92989799612883,0.0146494899806441
4997,2.87875139776245,0.0143937569888123
4998,2.8148664803856,0.014074332401928
4999,2.87761012040847,0.0143880506020424
5000,2.87994181797563,0.0143997090898782
5001,2.87879041696046,0.0143939520848023
5002,2.96578989480687,0.0148289494740343
5003,2.84402627908495,0.0142201313954248
5004,2.97616849201655,0.0148808424600827
5005,2.96339475881939,0.0148169737940969
5006,2.93094467834988,0.0146547233917494
5007,2.87999938123019,0.0143999969061509
5008,2.90083434980209,0.0145041717490104
5009,3.02459270468781,0.0151229635234391
5010,2.92164264704738,0.0146082132352369
5011,3.02333501456181,0.015116675072809
5012,2.9828505027813,0.0149142525139065
5013,2.98512517459807,0.0149256258729903
5014,2.98970644872682,0.0149485322436341
5015,2.95159076832227,0.0147579538416114
5016,2.97232897648209,0.0148616448824104
5017,2.88582634948287,0.0144291317474144
5018,2.94921580986177,0.0147460790493088
5019,3.07130799039075,0.0153565399519538
5020,3.02517351029824,0.0151258675514912
5021,2.98022663999352,0.0149011331999676
5022,2.96868425067222,0.0148434212533611
5023,3.02731269649462,0.0151365634824731
5024,2.87664209929916,0.0143832104964958
5025,3.02375457460193,0.0151187728730097
5026,2.96396174714346,0.0148198087357173
5027,3.02134952035258,0.0151067476017629
5028,2.99948571060702,0.0149974285530351
5029,3.11877569549904,0.0155938784774952
5030,2.99595438551836,0.0149797719275918
5031,2.9970568239197,0.0149852841195985
5032,3.00388857429444,0.0150194428714722
5033,3.01186028981223,0.0150593014490611
5034,3.03814822963154,0.0151907411481577
5035,3.0426653767316,0.015213326883658
5036,2.88126021793378,0.0144063010896689
5037,3.05626344015904,0.0152813172007952
5038,2.98644908312638,0.0149322454156319
5039,3.06641025469836,0.0153320512734918
5040,3.0320627325615,0.0151603136628075
5041,3.0148721711223,0.0150743608556115
5042,3.05134758132388,0.0152567379066194
5043,3.05926654196228,0.0152963327098114
5044,3.0295378890301,0.0151476894451505
5045,3.06710360519318,0.0153355180259659
5046,3.11375719717336,0.0155687859858668
5047,3.05669874771708,0.0152834937385854
5048,2.97007560383321,0.0148503780191661
5049,2.92791771181756,0.0146395885590878
5050,3.03486192803875,0.0151743096401937
5051,3.10418439066462,0.0155209219533231
5052,3.13706677308237,0.0156853338654119
5053,2.98579685640185,0.0149289842820093
5054,3.05051123629966,0.0152525561814983
5055,3.10608873805446,0.0155304436902723
5056,2.97203824528651,0.0148601912264326
5057,2.9776718792273,0.0148883593961365
5058,3.0456892473496,0.015228446236748
5059,3.03994999013989,0.0151997499506994
5060,2.98547717256067,0.0149273858628033
5061,3.02621838380471,0.0151310919190235
5062,3.01936036050613,0.0150968018025307
5063,2.93439289213512,0.0146719644606756
5064,3.01471304328401,0.0150735652164201
5065,2.98976773708015,0.0149488386854007
5066,2.92865769867632,0.0146432884933816
5067,2.95123857100396,0.0147561928550198
5068,2.9704118070737,0.0148520590353685
5069,2.97488725300771,0.0148744362650385
5070,2.91049160373606,0.0145524580186803
5071,3.07975170806761,0.015398758540338
5072,3.08530615011584,0.0154265307505792
5073,2.98485799517321,0.014924289975866
5074,2.97691864994691,0.0148845932497346
5075,2.9385630882312,0.014692815441156
5076,3.00611025962803,0.0150305512981401
5077,2.94412983944885,0.0147206491972443
5078,3.02737704223833,0.0151368852111916
5079,2.89906299759472,0.0144953149879736
5080,2.98900915765821,0.014945045788291
5081,2.92038752194168,0.0146019376097084
5082,2.97654462332289,0.0148827231166144
5083,3.0057003657223,0.0150285018286115
5084,3.03595571012935,0.0151797785506468
5085,2.93263056663045,0.0146631528331523
5086,3.00327813834232,0.0150163906917116
5087,3.0570483324871,0.0152852416624355
5088,2.96504598650755,0.0148252299325377
5089,2.99973897163995,0.0149986948581997
5090,2.94143453097975,0.0147071726548988
5091,2.94251868815819,0.0147125934407909
5092,2.95479416928919,0.0147739708464459
5093,2.96594098457983,0.0148297049228992
5094,2.96030339653126,0.0148015169826563
5095,2.85629279686089,0.0142814639843045
5096,2.88646169032287,0.0144323084516144
5097,2.82165779851897,0.0141082889925948
5098,2.87303172146308,0.0143651586073154
5099,2.86632430331514,0.0143316215165757
5100,2.90090401916696,0.0145045200958348
5101,2.86965400247832,0.0143482700123916
5102,2.89528600975237,0.0144764300487618
5103,2.81168444281052,0.0140584222140526
5104,2.83397668475522,0.0141698834237761
5105,2.83732092898179,0.0141866046449089
5106,2.819513204988,0.01409756602494
5107,2.86625443904337,0.0143312721952169
5108,2.86958147109891,0.0143479073554946
5109,2.81064456574615,0.0140532228287308
5110,2.9062340726513,0.0145311703632565
5111,2.87176908508906,0.0143588454254453
5112,2.88952439654087,0.0144476219827044
5113,2.81957030523089,0.0140978515261544
5114,2.91833491602955,0.0145916745801477
5115,2.84398700778476,0.0142199350389238
5116,2.87170344367558,0.0143585172183779
5117,2.88609801176917,0.0144304900588459
5118,2.84508613457331,0.0142254306728666
5119,2.80189114087755,0.0140094557043878
5120,2.75651559765542,0.0137825779882771
5121,2.78642421953223,0.0139321210976611
5122,2.69905524199959,0.013495276209998
5123,2.75550024945802,0.0137775012472901
5124,2.77653117714189,0.0138826558857095
5125,2.70031641650334,0.0135015820825167
5126,2.66502535876245,0.0133251267938122
5127,2.85829254281997,0.0142914627140998
5128,2.78213440140529,0.0139106720070265
5129,2.72589218169734,0.0136294609084867
5130,2.70277529637576,0.0135138764818788
5131,2.77557578046427,0.0138778789023214
5132,2.70617883299018,0.0135308941649509
5133,2.69190749543729,0.0134595374771864
5134,2.70627322954839,0.0135313661477419
5135,2.71072237491134,0.0135536118745567
5136,2.74157142826989,0.0137078571413494
5137,2.71081189462428,0.0135540594731214
5138,2.64929589183306,0.0132464794591653
5139,2.71639478022418,0.0135819739011209
5140,2.69117249507885,0.0134558624753943
5141,2.59569694774937,0.0129784847387469
5142,2.58590696740125,0.0129295348370063
5143,2.55637557864555,0.0127818778932278
5144,2.64641057037652,0.0132320528518826
5145,2.51163302150394,0.0125581651075197
5146,2.65312133368352,0.0132656066684176
5147,2.469150114338,0.01234575057169
5148,2.58207394845082,0.0129103697422541
5149,2.51977359180253,0.0125988679590126
5150,2.51223026223208,0.0125611513111604
5151,2.63047410490874,0.0131523705245437
5152,2.48950730247398,0.0124475365123699
5153,2.50821361118608,0.0125410680559304
5154,2.48320603652167,0.0124160301826083
5155,2.57069942246409,0.0128534971123204
5156,2.53258704457372,0.0126629352228686
5157,2.49668644472439,0.0124834322236219
5158,2.4902647124289,0.0124513235621445
5159,2.48929958707708,0.0124464979353854
5160,2.42729833355753,0.0121364916677877
5161,2.48519198155954,0.0124259599077977
5162,2.53759511598763,0.0126879755799381
5163,2.46367119381559,0.0123183559690779
5164,2.38653956574061,0.011932697828703
5165,2.46502745477992,0.0123251372738996
5166,2.44558741690303,0.0122279370845151
5167,2.47942476173178,0.0123971238086589
5168,2.46542667392443,0.0123271333696222
5169,2.41233785084568,0.0120616892542284
5170,2.39403324559087,0.0119701662279544
5171,2.31387997067746,0.0115693998533873
5172,2.48982252661737,0.0124491126330868
5173,2.41186276595615,0.0120593138297808
5174,2.38274539381233,0.0119137269690616
5175,2.29513417257184,0.0114756708628592
5176,2.33865937309522,0.0116932968654761
5177,2.40055831125969,0.0120027915562984
5178,2.38339569977415,0.0119169784988708
5179,2.31214816926757,0.0115607408463378
5180,2.29611411544635,0.0114805705772318
5181,2.32982400710093,0.0116491200355046
5182,2.25435623805034,0.0112717811902517
5183,2.25780774888975,0.0112890387444488
5184,2.30445139481442,0.0115222569740721
5185,2.23879529752909,0.0111939764876455
5186,2.28325189209293,0.0114162594604647
5187,2.27050689026489,0.0113525344513245
5188,2.24159839393885,0.0112079919696942
5189,2.25043481280315,0.0112521740640158
5190,2.19246674431582,0.0109623337215791
5191,2.2368547688279,0.0111842738441395
5192,2.21446237282275,0.0110723118641137
5193,2.17594502870956,0.0108797251435478
5194,2.16865307727909,0.0108432653863955
5195,2.18072209922008,0.0109036104961004
5196,2.24222674916716,0.0112111337458358
5197,2.1317672028654,0.010658836014327
5198,2.10624369244022,0.0105312184622011
5199,2.15267441182815,0.0107633720591408
5200,2.17223826363004,0.0108611913181502
5201,2.03086276507581,0.0101543138253791
5202,2.04831324974505,0.0102415662487252
5203,2.1482944192375,0.0107414720961875
5204,2.01887806558251,0.0100943903279126
5205,2.11129517680357,0.0105564758840179
5206,2.09228124870702,0.0104614062435351
5207,2.06685962435867,0.0103342981217933
5208,2.08746505217719,0.010437325260886
5209,2.04602144917746,0.0102301072458873
5210,2.07089525596942,0.0103544762798471
5211,1.91620572921475,0.00958102864607377
5212,2.08746771982102,0.0104373385991051
5213,2.01618600173097,0.0100809300086548
5214,1.92467657248753,0.00962338286243764
5215,1.97195708936472,0.00985978544682358
5216,1.96693451899674,0.0098346725949837
5217,2.04188504165191,0.0102094252082595
5218,1.94517614067379,0.00972588070336897
5219,1.94336549223819,0.00971682746119096
5220,1.91173514988397,0.00955867574941985
5221,1.94720030691689,0.00973600153458448
5222,1.94113366297382,0.0097056683148691
5223,1.9850706203181,0.0099253531015905
5224,1.84713181097461,0.00923565905487304
5225,1.8549289500637,0.00927464475031852
5226,1.82127898397212,0.00910639491986061
5227,1.83757724442132,0.00918788622210658
5228,1.78697094475141,0.00893485472375705
5229,1.82768113108614,0.00913840565543072
5230,1.87896971378605,0.00939484856893024
5231,1.6884113059054,0.008442056529527
5232,1.82028539484758,0.00910142697423792
5233,1.82064964893593,0.00910324824467966
5234,1.78605511769672,0.00893027558848362
5235,1.79278554214277,0.00896392771071385
5236,1.79527655334881,0.00897638276674403
5237,1.71734753272192,0.00858673766360961
5238,1.73573109191936,0.00867865545959679
5239,1.77736162182344,0.00888680810911722
5240,1.76400038714672,0.00882000193573359
5241,1.6777495218114,0.00838874760905699
5242,1.64859449940809,0.00824297249704045
5243,1.76831692697573,0.00884158463487863
5244,1.67688612388262,0.00838443061941312
5245,1.75325507939154,0.00876627539695771
5246,1.71567918909076,0.0085783959454538
5247,1.57061331361017,0.00785306656805083
5248,1.66274064159849,0.00831370320799245
5249,1.65789407723035,0.00828947038615176
5250,1.61304093020033,0.00806520465100164
5251,1.61453172663107,0.00807265863315534
5252,1.55710382888713,0.00778551914443566
5253,1.60278581043237,0.00801392905216184
5254,1.55066233591116,0.00775331167955581
5255,1.61102433489634,0.00805512167448168
5256,1.60410850646392,0.00802054253231961
5257,1.53104169936063,0.00765520849680313
5258,1.48847158396924,0.00744235791984622
5259,1.65264558844142,0.00826322794220709
5260,1.54398069274445,0.00771990346372224
5261,1.49096884197133,0.00745484420985663
5262,1.42437182852402,0.0071218591426201
5263,1.44059398063149,0.00720296990315746
